pressure,wind,class,radius_major_gale_axis,radius_minor_gale_axis,direc_major_gale_axis,image
950,80,5,300,150,NE,image/GOE903090112.200313.jpg
950,80,5,325,100,E,image/GOE903090118.200313.jpg
950,80,5,350,100,E,image/GOE903090200.200313.jpg
960,70,5,325,100,E,image/GOE903090206.200313.jpg
975,60,4,250,100,E,image/GOE903090212.200313.jpg
990,45,3,200,100,E,image/GOE903090218.200313.jpg
994,35,3,100,60,SW,image/GOE903090606.200314.jpg
994,35,3,100,60,SW,image/GOE903090612.200314.jpg
992,40,3,120,60,SW,image/GOE903090618.200314.jpg
992,40,3,120,60,SW,image/GOE903090700.200314.jpg
992,40,3,120,60,SW,image/GOE903090706.200314.jpg
990,45,3,150,80,SW,image/GOE903090712.200314.jpg
985,50,4,150,100,SW,image/GOE903090718.200314.jpg
980,55,4,150,100,SW,image/GOE903090800.200314.jpg
975,60,4,180,100,SW,image/GOE903090806.200314.jpg
975,60,4,200,100,E,image/GOE903090812.200314.jpg
970,65,5,200,100,E,image/GOE903090818.200314.jpg
960,70,5,200,110,E,image/GOE903090900.200314.jpg
950,80,5,200,120,E,image/GOE903090906.200314.jpg
940,85,5,200,130,S,image/GOE903090912.200314.jpg
930,90,5,200,140,SE,image/GOE903090918.200314.jpg
925,95,5,200,140,SE,image/GOE903091000.200314.jpg
920,95,5,220,140,SE,image/GOE903091003.200314.jpg
910,100,5,220,140,SE,image/GOE903091006.200314.jpg
910,100,5,220,160,SE,image/GOE903091009.200314.jpg
910,105,5,220,160,SE,image/GOE903091012.200314.jpg
910,105,5,240,180,E,image/GOE903091018.200314.jpg
910,105,5,240,200,E,image/GOE903091019.200314.jpg
910,105,5,240,200,E,image/GOE903091021.200314.jpg
910,105,5,250,200,E,image/GOE903091100.200314.jpg
920,95,5,250,220,E,image/GOE903091103.200314.jpg
920,95,5,250,220,E,image/GOE903091106.200314.jpg
925,95,5,270,220,NE,image/GOE903091109.200314.jpg
930,95,5,300,220,NE,image/GOE903091112.200314.jpg
935,90,5,300,220,NE,image/GOE903091118.200314.jpg
935,90,5,300,200,NE,image/GOE903091121.200314.jpg
930,95,5,300,200,SE,image/GOE903091200.200314.jpg
935,90,5,300,220,SE,image/GOE903091206.200314.jpg
945,80,5,300,250,SE,image/GOE903091209.200314.jpg
955,75,5,300,200,SE,image/GOE903091212.200314.jpg
970,60,4,300,200,E,image/GOE903091218.200314.jpg
975,55,4,300,200,E,image/GOE903091300.200314.jpg
980,50,4,300,200,E,image/GOE903091306.200314.jpg
980,50,4,300,200,E,image/GOE903091309.200314.jpg
980,50,4,300,150,SE,image/GOE903091312.200314.jpg
980,50,4,300,100,SE,image/GOE903091318.200314.jpg
994,40,3,120,60,E,image/GOE903091800.200315.jpg
990,45,3,150,70,E,image/GOE903091806.200315.jpg
990,45,3,150,70,E,image/GOE903091812.200315.jpg
990,45,3,200,70,E,image/GOE903091818.200315.jpg
990,45,3,250,100,E,image/GOE903091821.200315.jpg
985,50,4,280,150,E,image/GOE903091900.200315.jpg
985,50,4,280,180,SE,image/GOE903091903.200315.jpg
985,50,4,280,180,SE,image/GOE903091906.200315.jpg
985,50,4,280,180,SE,image/GOE903091908.200315.jpg
980,60,4,280,180,SE,image/GOE903091909.200315.jpg
980,60,4,280,180,SE,image/GOE903091912.200315.jpg
975,60,4,280,180,SE,image/GOE903091918.200315.jpg
975,60,4,300,150,SE,image/GOE903091921.200315.jpg
975,60,4,300,150,SE,image/GOE903091922.200315.jpg
975,60,4,300,150,SE,image/GOE903092000.200315.jpg
975,60,4,300,150,SE,image/GOE903092003.200315.jpg
975,60,4,300,150,SE,image/GOE903092006.200315.jpg
975,60,4,300,150,SE,image/GOE903092009.200315.jpg
970,60,4,300,180,SE,image/GOE903092012.200315.jpg
970,65,5,300,180,SE,image/GOE903092018.200315.jpg
965,70,5,300,180,SE,image/GOE903092021.200315.jpg
960,70,5,300,200,SE,image/GOE903092100.200315.jpg
960,70,5,300,200,SE,image/GOE903092103.200315.jpg
955,70,5,300,200,SE,image/GOE903092106.200315.jpg
955,70,5,300,200,SE,image/GOE903092109.200315.jpg
955,70,5,270,200,SE,image/GOE903092112.200315.jpg
960,70,5,270,150,SE,image/GOE903092118.200315.jpg
960,70,5,250,150,SE,image/GOE903092121.200315.jpg
960,70,5,250,150,SE,image/GOE903092200.200315.jpg
965,70,5,250,150,SE,image/GOE903092203.200315.jpg
965,65,5,250,200,SE,image/GOE903092206.200315.jpg
980,55,4,250,200,SE,image/GOE903092212.200315.jpg
985,50,4,250,230,SE,image/GOE903092218.200315.jpg
992,35,3,150,80,SW,image/GOE903092618.200316.jpg
985,40,3,180,180,symmetric,image/GOE903092700.200316.jpg
980,50,4,250,180,NW,image/GOE903092706.200316.jpg
980,50,4,250,200,NW,image/GOE903092712.200316.jpg
975,55,4,280,250,NW,image/GOE903092718.200316.jpg
975,55,4,325,240,NW,image/GOE903092800.200316.jpg
975,60,4,350,220,NW,image/GOE903092806.200316.jpg
970,60,4,300,220,NW,image/GOE903092809.200316.jpg
970,60,4,280,220,NW,image/GOE903092812.200316.jpg
970,60,4,300,230,N,image/GOE903092818.200316.jpg
970,60,4,300,200,N,image/GOE903092821.200316.jpg
965,65,5,280,240,E,image/GOE903092900.200316.jpg
965,65,5,300,240,E,image/GOE903092903.200316.jpg
960,70,5,300,240,E,image/GOE903092906.200316.jpg
965,65,5,325,220,SE,image/GOE903092912.200316.jpg
965,65,5,325,200,SE,image/GOE903092918.200316.jpg
970,60,4,325,200,SE,image/GOE903093000.200316.jpg
996,35,3,200,150,NW,image/GOE903101900.200317.jpg
992,35,3,250,200,NW,image/GOE903101906.200317.jpg
990,45,3,300,230,NW,image/GOE903101912.200317.jpg
985,50,4,300,300,symmetric,image/GOE903101918.200317.jpg
980,55,4,300,300,symmetric,image/GOE903102000.200317.jpg
975,60,4,300,300,symmetric,image/GOE903102006.200317.jpg
970,65,5,325,280,NW,image/GOE903102012.200317.jpg
965,70,5,325,280,NW,image/GOE903102018.200317.jpg
950,80,5,325,280,NW,image/GOE903102100.200317.jpg
945,85,5,325,280,NW,image/GOE903102106.200317.jpg
940,85,5,325,280,NW,image/GOE903102112.200317.jpg
940,85,5,325,280,NW,image/GOE903102118.200317.jpg
940,90,5,325,280,NW,image/GOE903102200.200317.jpg
940,90,5,350,280,NW,image/GOE903102206.200317.jpg
940,85,5,350,280,NW,image/GOE903102212.200317.jpg
940,85,5,350,280,NW,image/GOE903102218.200317.jpg
940,85,5,375,230,NW,image/GOE903102300.200317.jpg
940,85,5,375,230,NW,image/GOE903102306.200317.jpg
940,85,5,375,230,NW,image/GOE903102312.200317.jpg
940,85,5,325,200,NW,image/GOE903102318.200317.jpg
945,80,5,300,200,NW,image/GOE903102400.200317.jpg
945,80,5,280,200,NW,image/GOE903102406.200317.jpg
945,80,5,280,180,NW,image/GOE903102412.200317.jpg
945,80,5,260,180,NW,image/GOE903102418.200317.jpg
950,80,5,260,180,NW,image/GOE903102500.200317.jpg
955,75,5,260,150,NW,image/GOE903102506.200317.jpg
965,70,5,260,150,NW,image/GOE903102512.200317.jpg
975,60,4,260,120,N,image/GOE903102518.200317.jpg
980,55,4,260,120,N,image/GOE903102600.200317.jpg
994,35,3,80,80,symmetric,image/GOE903102100.200318.jpg
992,40,3,120,80,S,image/GOE903102106.200318.jpg
990,45,3,150,100,S,image/GOE903102112.200318.jpg
985,50,4,180,150,S,image/GOE903102118.200318.jpg
980,55,4,200,150,SE,image/GOE903102200.200318.jpg
970,65,5,230,150,SE,image/GOE903102206.200318.jpg
970,65,5,230,150,SE,image/GOE903102212.200318.jpg
965,65,5,230,150,SE,image/GOE903102218.200318.jpg
960,70,5,230,150,SE,image/GOE903102300.200318.jpg
950,80,5,250,160,SE,image/GOE903102306.200318.jpg
940,85,5,250,170,SE,image/GOE903102312.200318.jpg
935,90,5,240,180,SE,image/GOE903102318.200318.jpg
930,95,5,240,190,SE,image/GOE903102400.200318.jpg
930,95,5,230,200,SE,image/GOE903102406.200318.jpg
930,95,5,230,200,SE,image/GOE903102412.200318.jpg
930,95,5,230,200,SE,image/GOE903102418.200318.jpg
935,90,5,190,130,SW,image/GOE903102500.200318.jpg
935,90,5,170,100,SW,image/GOE903102506.200318.jpg
945,85,5,170,100,SW,image/GOE903102512.200318.jpg
955,75,5,170,100,SW,image/GOE903102518.200318.jpg
965,65,5,120,120,symmetric,image/GOE903102600.200318.jpg
970,60,4,120,120,symmetric,image/GOE903102606.200318.jpg
970,60,4,140,140,symmetric,image/GOE903102612.200318.jpg
970,60,4,140,140,symmetric,image/GOE903102618.200318.jpg
975,60,4,170,170,symmetric,image/GOE903102700.200318.jpg
975,60,4,170,170,symmetric,image/GOE903102706.200318.jpg
975,60,4,170,170,symmetric,image/GOE903102712.200318.jpg
975,60,4,170,170,symmetric,image/GOE903102718.200318.jpg
975,60,4,170,170,symmetric,image/GOE903102800.200318.jpg
975,60,4,170,140,N,image/GOE903102806.200318.jpg
970,65,5,170,140,N,image/GOE903102812.200318.jpg
960,70,5,170,140,N,image/GOE903102818.200318.jpg
950,80,5,170,140,N,image/GOE903102900.200318.jpg
935,90,5,170,140,NW,image/GOE903102906.200318.jpg
935,90,5,180,150,NW,image/GOE903102912.200318.jpg
935,90,5,180,180,symmetric,image/GOE903102918.200318.jpg
940,85,5,180,180,symmetric,image/GOE903103000.200318.jpg
945,80,5,180,180,symmetric,image/GOE903103006.200318.jpg
955,75,5,200,200,symmetric,image/GOE903103012.200318.jpg
965,70,5,210,210,symmetric,image/GOE903103018.200318.jpg
975,60,4,210,210,symmetric,image/GOE903103100.200318.jpg
980,55,4,210,210,symmetric,image/GOE903103106.200318.jpg
996,35,3,50,50,symmetric,image/GOE903103012.200319.jpg
996,35,3,50,50,symmetric,image/GOE903103018.200319.jpg
990,40,3,130,60,NE,image/GOE903103100.200319.jpg
985,45,3,130,70,NE,image/GOE903103106.200319.jpg
985,45,3,130,70,NE,image/GOE903103112.200319.jpg
980,50,4,140,80,NE,image/GOE903103118.200319.jpg
980,50,4,150,80,NE,image/GOE903110100.200319.jpg
990,40,3,150,80,NE,image/GOE903110106.200319.jpg
996,35,3,150,80,NE,image/GOE903110112.200319.jpg
992,45,3,150,80,NE,image/GOE903110118.200319.jpg
990,45,3,150,80,NE,image/GOE903110200.200319.jpg
990,45,3,150,80,NE,image/GOE903110206.200319.jpg
990,40,3,120,80,NE,image/GOE903110212.200319.jpg
992,35,3,80,80,symmetric,image/GOE903110218.200319.jpg
996,35,3,80,80,symmetric,image/GOE903110300.200319.jpg
998,35,3,80,80,symmetric,image/GOE903110306.200319.jpg
998,35,3,80,80,symmetric,image/GOE903110309.200319.jpg
998,35,3,80,80,symmetric,image/GOE903110312.200319.jpg
998,35,3,150,100,N,image/GOE903111218.200320.jpg
992,40,3,170,150,N,image/GOE903111300.200320.jpg
992,40,3,180,150,N,image/GOE903111306.200320.jpg
985,50,4,200,150,NE,image/GOE903111312.200320.jpg
990,45,3,200,150,NE,image/GOE903111318.200320.jpg
990,45,3,200,150,NE,image/GOE903111400.200320.jpg
990,45,3,200,150,NE,image/GOE903111406.200320.jpg
990,45,3,200,150,NE,image/GOE903111412.200320.jpg
985,50,4,210,150,NE,image/GOE903111418.200320.jpg
980,55,4,220,150,N,image/GOE903111500.200320.jpg
975,60,4,230,150,N,image/GOE903111506.200320.jpg
975,60,4,230,150,N,image/GOE903111512.200320.jpg
975,60,4,230,150,N,image/GOE903111518.200320.jpg
975,60,4,200,150,N,image/GOE903111600.200320.jpg
975,60,4,200,150,N,image/GOE903111606.200320.jpg
975,60,4,200,150,N,image/GOE903111612.200320.jpg
970,65,5,200,150,N,image/GOE903111618.200320.jpg
975,60,4,200,150,N,image/GOE903111700.200320.jpg
975,60,4,200,140,N,image/GOE903111706.200320.jpg
975,60,4,170,130,N,image/GOE903111712.200320.jpg
980,60,4,150,110,N,image/GOE903111718.200320.jpg
985,55,4,130,100,N,image/GOE903111800.200320.jpg
990,55,4,130,100,N,image/GOE903111806.200320.jpg
996,45,3,130,100,N,image/GOE903111812.200320.jpg
1000,40,3,100,100,symmetric,image/GOE903111818.200320.jpg
1000,35,3,70,70,symmetric,image/GOE903111900.200320.jpg
998,35,3,60,60,symmetric,image/GOE903112112.200321.jpg
992,45,3,80,80,symmetric,image/GOE903112118.200321.jpg
985,50,4,100,100,symmetric,image/GOE903112200.200321.jpg
985,50,4,100,100,symmetric,image/GOE903112206.200321.jpg
980,50,4,140,100,N,image/GOE903112212.200321.jpg
980,50,4,160,120,N,image/GOE903112218.200321.jpg
975,55,4,160,120,N,image/GOE903112300.200321.jpg
970,60,4,160,120,N,image/GOE903112306.200321.jpg
965,70,5,200,140,N,image/GOE903112312.200321.jpg
960,75,5,220,160,N,image/GOE903112318.200321.jpg
955,75,5,240,200,N,image/GOE903112400.200321.jpg
955,75,5,260,220,N,image/GOE903112406.200321.jpg
955,75,5,280,240,N,image/GOE903112412.200321.jpg
955,75,5,300,260,N,image/GOE903112418.200321.jpg
955,75,5,325,260,N,image/GOE903112500.200321.jpg
950,80,5,350,260,N,image/GOE903112506.200321.jpg
945,80,5,400,260,N,image/GOE903112512.200321.jpg
940,85,5,425,280,N,image/GOE903112518.200321.jpg
935,90,5,450,300,N,image/GOE903112600.200321.jpg
925,95,5,450,350,N,image/GOE903112606.200321.jpg
920,100,5,500,350,N,image/GOE903112612.200321.jpg
915,100,5,500,350,N,image/GOE903112618.200321.jpg
915,100,5,500,350,N,image/GOE903112700.200321.jpg
915,100,5,500,350,N,image/GOE903112706.200321.jpg
915,100,5,450,350,N,image/GOE903112712.200321.jpg
915,100,5,450,350,N,image/GOE903112718.200321.jpg
920,100,5,450,325,N,image/GOE903112800.200321.jpg
925,95,5,450,300,NW,image/GOE903112806.200321.jpg
930,90,5,450,300,NW,image/GOE903112812.200321.jpg
935,85,5,400,300,NW,image/GOE903112818.200321.jpg
935,85,5,350,300,NW,image/GOE903112900.200321.jpg
940,85,5,325,300,NW,image/GOE903112906.200321.jpg
940,85,5,325,300,NW,image/GOE903112912.200321.jpg
940,85,5,325,300,NW,image/GOE903112918.200321.jpg
945,80,5,300,280,NW,image/GOE903113000.200321.jpg
945,80,5,300,280,NW,image/GOE903113006.200321.jpg
945,80,5,300,280,NW,image/GOE903113012.200321.jpg
950,80,5,300,260,NW,image/GOE903113018.200321.jpg
960,70,5,300,260,NW,image/GOE903120100.200321.jpg
965,65,5,300,260,NW,image/GOE903120103.200321.jpg
970,60,4,300,260,NW,image/GOE903120106.200321.jpg
970,60,4,300,260,NW,image/GOE903120109.200321.jpg
975,60,4,300,260,NW,image/GOE903120112.200321.jpg
975,60,4,300,260,NW,image/GOE903120118.200321.jpg
980,55,4,280,250,NW,image/GOE903120200.200321.jpg
980,55,4,280,250,NW,image/GOE903120206.200321.jpg
998,35,3,30,30,symmetric,image/GOE904040500.200401.jpg
990,40,3,80,60,NE,image/GOE904040506.200401.jpg
990,40,3,100,80,NE,image/GOE904040512.200401.jpg
985,45,3,150,100,NE,image/GOE904040518.200401.jpg
980,50,4,150,100,NE,image/GOE904040600.200401.jpg
980,50,4,180,120,NE,image/GOE904040606.200401.jpg
980,55,4,180,120,NE,image/GOE904040612.200401.jpg
975,60,4,180,120,NE,image/GOE904040618.200401.jpg
975,60,4,180,120,NE,image/GOE904040700.200401.jpg
975,60,4,180,120,NE,image/GOE904040706.200401.jpg
975,60,4,180,150,NE,image/GOE904040712.200401.jpg
970,65,5,180,180,symmetric,image/GOE904040718.200401.jpg
960,70,5,180,180,symmetric,image/GOE904040800.200401.jpg
955,75,5,180,180,symmetric,image/GOE904040806.200401.jpg
950,80,5,180,180,symmetric,image/GOE904040812.200401.jpg
950,80,5,180,180,symmetric,image/GOE904040818.200401.jpg
950,80,5,180,180,symmetric,image/GOE904040900.200401.jpg
950,80,5,180,180,symmetric,image/GOE904040906.200401.jpg
950,80,5,180,180,symmetric,image/GOE904040912.200401.jpg
945,85,5,180,180,symmetric,image/GOE904040918.200401.jpg
940,90,5,180,180,symmetric,image/GOE904041000.200401.jpg
940,90,5,200,200,symmetric,image/GOE904041006.200401.jpg
940,90,5,220,220,symmetric,image/GOE904041012.200401.jpg
945,85,5,220,220,symmetric,image/GOE904041018.200401.jpg
945,85,5,220,220,symmetric,image/GOE904041100.200401.jpg
945,85,5,240,240,symmetric,image/GOE904041106.200401.jpg
945,85,5,240,240,symmetric,image/GOE904041112.200401.jpg
945,85,5,240,240,symmetric,image/GOE904041118.200401.jpg
945,85,5,260,260,symmetric,image/GOE904041200.200401.jpg
945,85,5,260,260,symmetric,image/GOE904041206.200401.jpg
945,85,5,260,260,symmetric,image/GOE904041212.200401.jpg
945,85,5,260,220,SW,image/GOE904041218.200401.jpg
945,85,5,260,220,SW,image/GOE904041300.200401.jpg
945,85,5,260,220,SW,image/GOE904041306.200401.jpg
945,85,5,260,220,SW,image/GOE904041312.200401.jpg
945,85,5,260,220,SW,image/GOE904041318.200401.jpg
950,80,5,240,200,SW,image/GOE904041400.200401.jpg
950,80,5,240,200,SW,image/GOE904041406.200401.jpg
955,80,5,240,200,SW,image/GOE904041412.200401.jpg
960,75,5,240,180,S,image/GOE904041418.200401.jpg
965,70,5,240,180,S,image/GOE904041500.200401.jpg
965,65,5,240,180,S,image/GOE904041503.200401.jpg
970,60,4,240,180,S,image/GOE904041506.200401.jpg
970,60,4,260,180,S,image/GOE904041509.200401.jpg
975,60,4,260,160,S,image/GOE904041512.200401.jpg
980,55,4,280,160,SE,image/GOE904041518.200401.jpg
985,50,4,280,160,SE,image/GOE904041600.200401.jpg
990,45,3,280,160,SE,image/GOE904041606.200401.jpg
998,35,3,100,80,SW,image/GOE904051400.200402.jpg
990,40,3,120,100,SW,image/GOE904051406.200402.jpg
985,50,4,160,100,SW,image/GOE904051412.200402.jpg
985,50,4,160,100,SW,image/GOE904051418.200402.jpg
980,55,4,200,100,SW,image/GOE904051500.200402.jpg
975,60,4,200,100,SW,image/GOE904051506.200402.jpg
970,65,5,200,100,S,image/GOE904051512.200402.jpg
955,75,5,200,100,E,image/GOE904051518.200402.jpg
950,80,5,200,100,E,image/GOE904051600.200402.jpg
945,90,5,230,100,E,image/GOE904051606.200402.jpg
935,95,5,230,100,E,image/GOE904051612.200402.jpg
935,95,5,230,100,E,image/GOE904051618.200402.jpg
940,90,5,230,100,E,image/GOE904051700.200402.jpg
940,90,5,230,100,E,image/GOE904051706.200402.jpg
940,90,5,230,100,E,image/GOE904051712.200402.jpg
940,90,5,240,100,SE,image/GOE904051718.200402.jpg
940,90,5,240,100,SE,image/GOE904051800.200402.jpg
940,90,5,240,120,SE,image/GOE904051806.200402.jpg
945,85,5,240,120,SE,image/GOE904051812.200402.jpg
945,85,5,240,120,SE,image/GOE904051818.200402.jpg
950,80,5,260,120,SE,image/GOE904051900.200402.jpg
950,80,5,270,120,SE,image/GOE904051906.200402.jpg
950,80,5,270,120,SE,image/GOE904051912.200402.jpg
950,80,5,270,120,SE,image/GOE904051915.200402.jpg
950,80,5,270,120,SE,image/GOE904051918.200402.jpg
950,80,5,270,120,SE,image/GOE904051921.200402.jpg
955,75,5,250,120,SE,image/GOE904052000.200402.jpg
955,75,5,250,120,SE,image/GOE904052003.200402.jpg
960,70,5,240,100,SE,image/GOE904052006.200402.jpg
960,70,5,240,100,SE,image/GOE904052009.200402.jpg
960,70,5,240,100,SE,image/GOE904052012.200402.jpg
965,70,5,250,110,SE,image/GOE904052015.200402.jpg
975,60,4,260,120,SE,image/GOE904052021.200402.jpg
980,50,4,260,120,SE,image/GOE904052100.200402.jpg
980,50,4,260,140,SE,image/GOE904052103.200402.jpg
996,35,3,30,30,symmetric,image/GOE904051800.200403.jpg
996,35,3,30,30,symmetric,image/GOE904051806.200403.jpg
996,35,3,30,30,symmetric,image/GOE904051812.200403.jpg
996,35,3,30,30,symmetric,image/GOE904051818.200403.jpg
996,35,3,50,30,SE,image/GOE904051900.200403.jpg
992,40,3,60,40,SE,image/GOE904051906.200403.jpg
985,50,4,100,80,SE,image/GOE904051912.200403.jpg
985,50,4,100,80,SE,image/GOE904051918.200403.jpg
990,45,3,100,80,SE,image/GOE904052000.200403.jpg
990,45,3,100,80,SE,image/GOE904052006.200403.jpg
990,45,3,100,60,S,image/GOE904052012.200403.jpg
996,35,3,60,30,S,image/GOE904052100.200403.jpg
998,35,3,20,20,symmetric,image/GOE904060618.200404.jpg
992,40,3,30,30,symmetric,image/GOE904060700.200404.jpg
985,45,3,30,30,symmetric,image/GOE904060706.200404.jpg
985,50,4,30,30,symmetric,image/GOE904060712.200404.jpg
980,50,4,30,30,symmetric,image/GOE904060718.200404.jpg
975,60,4,40,40,symmetric,image/GOE904060800.200404.jpg
970,65,5,50,50,symmetric,image/GOE904060806.200404.jpg
965,70,5,50,50,symmetric,image/GOE904060812.200404.jpg
965,70,5,50,50,symmetric,image/GOE904060818.200404.jpg
965,70,5,50,50,symmetric,image/GOE904060900.200404.jpg
960,75,5,70,50,SE,image/GOE904060906.200404.jpg
960,75,5,70,50,SE,image/GOE904060909.200404.jpg
960,80,5,70,50,SE,image/GOE904060912.200404.jpg
960,80,5,70,50,SE,image/GOE904060915.200404.jpg
960,80,5,70,50,SE,image/GOE904060918.200404.jpg
960,80,5,70,50,SE,image/GOE904060921.200404.jpg
960,80,5,70,50,SE,image/GOE904061000.200404.jpg
960,80,5,70,50,SE,image/GOE904061003.200404.jpg
960,75,5,70,50,SE,image/GOE904061006.200404.jpg
960,75,5,70,50,SE,image/GOE904061009.200404.jpg
965,70,5,70,50,SE,image/GOE904061012.200404.jpg
965,70,5,70,50,SE,image/GOE904061015.200404.jpg
970,65,5,70,50,SE,image/GOE904061018.200404.jpg
975,60,4,70,50,SE,image/GOE904061021.200404.jpg
980,55,4,60,40,SE,image/GOE904061100.200404.jpg
985,50,4,60,40,SE,image/GOE904061103.200404.jpg
992,40,3,50,30,SE,image/GOE904061106.200404.jpg
994,35,3,20,20,symmetric,image/GOE904061107.200404.jpg
998,35,3,60,60,symmetric,image/GOE904061018.200405.jpg
996,35,3,100,100,symmetric,image/GOE904061100.200405.jpg
996,35,3,100,100,symmetric,image/GOE904061106.200405.jpg
994,35,3,100,100,symmetric,image/GOE904061112.200405.jpg
990,45,3,130,130,symmetric,image/GOE904061118.200405.jpg
985,55,4,130,130,symmetric,image/GOE904061200.200405.jpg
975,60,4,150,150,symmetric,image/GOE904061206.200405.jpg
980,55,4,150,150,symmetric,image/GOE904061212.200405.jpg
990,45,3,130,130,symmetric,image/GOE904061218.200405.jpg
996,35,3,80,80,symmetric,image/GOE904061300.200405.jpg
998,35,3,120,80,S,image/GOE904061312.200406.jpg
994,40,3,120,80,S,image/GOE904061318.200406.jpg
990,45,3,130,90,S,image/GOE904061400.200406.jpg
985,50,4,160,100,S,image/GOE904061406.200406.jpg
980,55,4,200,130,S,image/GOE904061412.200406.jpg
970,65,5,220,170,S,image/GOE904061418.200406.jpg
960,70,5,230,180,S,image/GOE904061500.200406.jpg
950,80,5,260,190,S,image/GOE904061506.200406.jpg
935,90,5,300,220,S,image/GOE904061512.200406.jpg
925,95,5,325,230,S,image/GOE904061518.200406.jpg
915,100,5,350,250,S,image/GOE904061600.200406.jpg
915,100,5,350,250,S,image/GOE904061606.200406.jpg
915,100,5,350,250,S,image/GOE904061612.200406.jpg
915,100,5,350,250,S,image/GOE904061618.200406.jpg
915,100,5,350,250,S,image/GOE904061700.200406.jpg
915,100,5,350,250,S,image/GOE904061706.200406.jpg
925,95,5,300,250,S,image/GOE904061712.200406.jpg
930,95,5,280,250,S,image/GOE904061718.200406.jpg
930,95,5,280,250,S,image/GOE904061800.200406.jpg
925,95,5,300,300,symmetric,image/GOE904061806.200406.jpg
